state,code_state,district,code_district,code_state_district,year,population_total,area_km2,population_growth,housing_total,housing_occupied,housing_empty,household_total,household_size_avg,sex_male,sex_female,nationality_citizen,nationality_non_citizen,ethnicity_bumi,ethnicity_chinese,ethnicity_indian,ethnicity_other,age_0_14,age_15_64,age_65_above,marital_of_age,marital_never_married,marital_married,marital_widowed,marital_separated,marital_unknown,religion_muslim,religion_christian,religion_buddhist,religion_hindu,religion_other,religion_atheist,religion_unknown,density_urban,density_rural,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50
Pahang,6,Jerantut,3,6_3,1991,74547.0,7561,0.9,16985.0,14516.0,2469.0,14821.0,4.8,38553.0,35994.0,72719.0,1828.0,59415.0,9800.0,2667.0,837.0,31948.0,40520.0,2079.0,52420.0,23973.0,26172.0,1857.0,418.0,,60470.0,264.0,7674.0,2426.0,3123,423.0,3.0,15811.0,58736.0,,,,,,,,,,,
Pahang,6,Jerantut,3,6_3,2000,80685.0,7561,0.8,19341.0,17355.0,1986.0,17482.0,4.6,41877.0,38808.0,77990.0,2695.0,65198.0,10084.0,2514.0,194.0,29786.0,48102.0,2797.0,50899.0,16424.0,31724.0,2396.0,355.0,,66322.0,403.0,8861.0,2348.0,2105,637.0,9.0,24677.0,56008.0,,,,,,,,,,,
Pahang,6,Jerantut,3,6_3,2010,88035.0,7561,0.9,21230.0,18799.0,2431.0,18907.0,4.6,47381.0,40654.0,83878.0,4157.0,71062.0,9747.0,2868.0,201.0,27716.0,55365.0,4954.0,60319.0,19818.0,36814.0,3384.0,303.0,,72686.0,488.0,9622.0,2823.0,1266,391.0,759.0,34836.0,53199.0,,,,,,,,,,,
Pahang,6,Jerantut,3,6_3,2020,96006.0,7561,0.9,26579.0,21832.0,4747.0,22278.0,4.3,51142.0,44864.0,91148.0,4858.0,76832.0,11099.0,2659.0,558.0,27056.0,62828.0,6122.0,69217.0,25189.0,38813.0,3982.0,770.0,463.0,78418.0,648.0,11037.0,3035.0,200,2668.0,,41436.0,54570.0,,,,,,,,,,,
Pahang,6,Kuantan,4,6_4,1970,96327.0,2960,,,,,,,50874.0,45453.0,96327.0,,55887.0,33826.0,6248.0,366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pahang,6,Kuantan,4,6_4,1980,170573.0,2960,5.7,,,,,,90434.0,80139.0,170573.0,,111393.0,49982.0,8770.0,428.0,66952.0,98997.0,4624.0,,,,,,,,,,,,,,131547.0,39026.0,,,,,,,,,,,
Pahang,6,Kuantan,4,6_4,1991,255974.0,2960,4.1,56683.0,50105.0,6578.0,51654.0,4.8,133082.0,122892.0,250369.0,5605.0,181846.0,55938.0,10980.0,1605.0,98497.0,151578.0,5899.0,182889.0,81885.0,94328.0,5438.0,1238.0,,185870.0,3735.0,46085.0,9098.0,7122,2064.0,4.0,202445.0,53529.0,,,,,,,,,,,
Pahang,6,Kuantan,4,6_4,2000,344319.0,2960,3.0,81444.0,73177.0,8267.0,73978.0,4.6,178149.0,166170.0,335848.0,8471.0,252888.0,68226.0,13541.0,1193.0,122901.0,213374.0,8044.0,221418.0,76200.0,136344.0,7250.0,1624.0,,259363.0,5733.0,59491.0,11963.0,5539,1907.0,323.0,288727.0,55592.0,,,,,,,,,,,
Pahang,6,Kuantan,4,6_4,2010,443796.0,2960,2.5,113845.0,94869.0,18976.0,96396.0,4.4,230648.0,213148.0,428414.0,15382.0,338233.0,75042.0,13739.0,1400.0,132121.0,294981.0,16694.0,311675.0,111952.0,185540.0,11824.0,2359.0,,347961.0,6301.0,72536.0,12313.0,1159,2099.0,1427.0,384343.0,59453.0,,,,,,,,,,,
Pahang,6,Kuantan,4,6_4,2020,548014.0,2960,2.1,154355.0,127646.0,26709.0,145270.0,3.8,285191.0,262823.0,531284.0,16730.0,439144.0,75183.0,14264.0,2693.0,139646.0,373770.0,34598.0,393930.0,135274.0,239885.0,13152.0,5283.0,336.0,449679.0,8421.0,70498.0,13613.0,1574,4227.0,2.0,454422.0,93592.0,,,,,,,,,,,
Pahang,6,Lipis,5,6_5,1970,50646.0,5198,,,,,,,25975.0,24671.0,50646.0,,36597.0,10222.0,3782.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pahang,6,Lipis,5,6_5,1980,56996.0,5198,1.2,,,,,,28990.0,28006.0,56996.0,,42982.0,9776.0,4159.0,79.0,23668.0,31024.0,2304.0,,,,,,,,,,,,,,10183.0,46813.0,,,,,,,,,,,
Pahang,6,Lipis,5,6_5,1991,68276.0,5198,1.8,16392.0,14072.0,2320.0,14564.0,4.5,35959.0,32317.0,65349.0,2927.0,52278.0,8700.0,4025.0,346.0,27001.0,38446.0,2829.0,49000.0,20707.0,25507.0,2404.0,382.0,,50152.0,688.0,5806.0,3762.0,7079,676.0,8.0,11480.0,56796.0,,,,,,,,,,,
Pahang,6,Lipis,5,6_5,2000,73557.0,5198,0.7,19105.0,16043.0,3062.0,16201.0,4.5,38757.0,34800.0,70368.0,3189.0,59381.0,7570.0,3240.0,177.0,27837.0,42169.0,3551.0,45720.0,13894.0,28789.0,2693.0,344.0,,55936.0,418.0,6404.0,3088.0,7416,251.0,44.0,13605.0,59952.0,,,,,,,,,,,
Pahang,6,Lipis,5,6_5,2010,86484.0,5198,1.6,18101.0,16777.0,1324.0,16962.0,5.0,45943.0,40541.0,82200.0,4284.0,71837.0,7411.0,2811.0,141.0,30015.0,51343.0,5126.0,56469.0,19014.0,34327.0,2781.0,347.0,,64322.0,3760.0,7332.0,2848.0,1419,5791.0,1012.0,16652.0,69832.0,,,,,,,,,,,
Pahang,6,Lipis,5,6_5,2020,96620.0,5198,1.1,23255.0,20440.0,2815.0,21013.0,4.5,51179.0,45441.0,92297.0,4323.0,81343.0,7339.0,3336.0,279.0,26412.0,64946.0,5262.0,70085.0,25619.0,39711.0,3070.0,1038.0,647.0,71797.0,4114.0,7014.0,3321.0,2163,8208.0,3.0,18844.0,77776.0,,,,,,,,,,,
Pahang,6,Pekan,6,6_6,1970,70345.0,3805,,,,,,,36152.0,34193.0,70345.0,,63018.0,6248.0,1007.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pahang,6,Pekan,6,6_6,1980,62246.0,3805,-1.2,,,,,,31538.0,30708.0,62246.0,,55163.0,5437.0,1320.0,326.0,26647.0,33465.0,2134.0,,,,,,,,,,,,,,,62246.0,,,,,,,,,,,
Pahang,6,Pekan,6,6_6,1991,86179.0,3805,3.3,18472.0,16089.0,2383.0,16497.0,5.0,44305.0,41874.0,82376.0,3803.0,78263.0,1928.0,748.0,1437.0,38169.0,45322.0,2688.0,58981.0,26898.0,29457.0,2141.0,485.0,,77198.0,158.0,1217.0,661.0,6247,622.0,6.0,,86179.0,,,,,,,,,,,
Pahang,6,Pekan,6,6_6,2000,97751.0,3805,1.3,21216.0,19974.0,1242.0,20071.0,4.8,50367.0,47384.0,93203.0,4548.0,90164.0,1364.0,461.0,1214.0,37934.0,56621.0,3196.0,59817.0,20068.0,36573.0,2720.0,456.0,,86912.0,134.0,1054.0,458.0,8077,1106.0,10.0,27667.0,70084.0,,,,,,,,,,,
Pahang,6,Pekan,6,6_6,2010,105587.0,3805,0.8,24509.0,21683.0,2826.0,21804.0,4.8,55260.0,50327.0,100365.0,5222.0,97199.0,1340.0,380.0,1446.0,33202.0,67235.0,5150.0,72385.0,25315.0,42678.0,3924.0,468.0,,92148.0,260.0,1276.0,361.0,3241,7554.0,747.0,31692.0,73895.0,,,,,,,,,,,
Pahang,6,Pekan,6,6_6,2020,121158.0,3805,1.4,33125.0,26564.0,6561.0,32130.0,3.5,65389.0,55769.0,112921.0,8237.0,108706.0,1471.0,1077.0,1667.0,30557.0,85240.0,5361.0,91799.0,37149.0,46799.0,4923.0,1174.0,1754.0,104598.0,555.0,1748.0,1711.0,124,12419.0,3.0,39629.0,81529.0,,,,,,,,,,,
Pahang,6,Raub,7,6_7,1970,57300.0,2269,,,,,,,28979.0,28321.0,57300.0,,26019.0,26693.0,4556.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pahang,6,Raub,7,6_7,1980,64414.0,2269,1.2,,,,,,32766.0,31648.0,64414.0,,28746.0,29857.0,5757.0,54.0,25979.0,35400.0,3035.0,,,,,,,,,,,,,,22907.0,41507.0,,,,,,,,,,,
Pahang,6,Raub,7,6_7,1991,73085.0,2269,1.3,17809.0,14899.0,2910.0,15446.0,4.6,37340.0,35745.0,71827.0,1258.0,39002.0,26439.0,6035.0,351.0,28297.0,41227.0,3561.0,53635.0,23097.0,27353.0,2764.0,421.0,,38413.0,551.0,21261.0,5501.0,6190,827.0,7.0,21298.0,51787.0,,,,,,,,,,,
Pahang,6,Raub,7,6_7,2000,79488.0,2269,0.8,21163.0,18385.0,2778.0,18713.0,4.2,40717.0,38771.0,77676.0,1812.0,45405.0,26269.0,5832.0,170.0,27875.0,47341.0,4272.0,51613.0,15363.0,32981.0,2954.0,315.0,,44604.0,1644.0,20135.0,5480.0,6670,890.0,65.0,31810.0,47678.0,,,,,,,,,,,
Pahang,6,Raub,7,6_7,2010,91731.0,2269,1.4,21516.0,19266.0,2250.0,19816.0,4.6,47897.0,43834.0,88469.0,3262.0,55787.0,26728.0,5682.0,272.0,27809.0,57072.0,6850.0,63922.0,20410.0,39159.0,3884.0,469.0,,54615.0,1437.0,26278.0,5413.0,2573,986.0,429.0,40213.0,51518.0,,,,,,,,,,,
Pahang,6,Raub,7,6_7,2020,96139.0,2269,0.5,25294.0,22016.0,3278.0,22918.0,4.1,50909.0,45230.0,90838.0,5301.0,55494.0,29471.0,5473.0,400.0,25323.0,63799.0,7017.0,70214.0,24693.0,41089.0,3446.0,857.0,129.0,54342.0,1585.0,29297.0,6299.0,2256,2360.0,,38663.0,57476.0,,,,,,,,,,,
Pahang,6,Temerloh,8,6_8,1970,119565.0,2251,,,,,,,61873.0,57692.0,119565.0,,78839.0,31627.0,9015.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pahang,6,Temerloh,8,6_8,1980,213355.0,2251,5.8,,,,,,110007.0,103348.0,213355.0,,156822.0,43057.0,13364.0,112.0,97249.0,110761.0,5345.0,,,,,,,,,,,,,,13305.0,200050.0,,,,,,,,,,,
Pahang,6,Temerloh,8,6_8,1991,186907.0,2251,-1.3,44842.0,36885.0,7957.0,38550.0,4.7,95464.0,91443.0,181068.0,5839.0,121210.0,41935.0,14111.0,3812.0,77649.0,103400.0,5858.0,132725.0,59293.0,67461.0,5039.0,932.0,,124474.0,1760.0,28942.0,13036.0,16399,1771.0,50.0,34910.0,151997.0,,,,,,,,,,,
Pahang,6,Temerloh,8,6_8,2000,136214.0,2251,-3.2,36779.0,30344.0,6435.0,30599.0,4.4,69298.0,66916.0,131799.0,4415.0,97047.0,22122.0,11785.0,845.0,49737.0,81398.0,5079.0,86477.0,27145.0,54330.0,4384.0,618.0,,96731.0,1891.0,19030.0,11129.0,6088,1142.0,203.0,68974.0,67240.0,,,,,,,,,,,
Pahang,6,Temerloh,8,6_8,2010,158724.0,2251,1.5,42966.0,36777.0,6189.0,38350.0,4.1,82430.0,76294.0,151287.0,7437.0,114552.0,23945.0,11804.0,986.0,47945.0,101756.0,9023.0,110779.0,34303.0,69733.0,5749.0,994.0,,115704.0,2197.0,23676.0,11510.0,2265,2468.0,904.0,92870.0,65854.0,,,,,,,,,,,
Pahang,6,Temerloh,8,6_8,2020,169023.0,2251,0.6,52014.0,41431.0,10583.0,42269.0,4.0,87304.0,81719.0,163731.0,5292.0,129078.0,24128.0,9559.0,966.0,49470.0,107563.0,11990.0,116012.0,34908.0,73712.0,5162.0,1667.0,563.0,126947.0,3128.0,22464.0,9623.0,609,6248.0,4.0,100922.0,68101.0,,,,,,,,,,,
Pahang,6,Rompin,9,6_9,1970,,5247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pahang,6,Rompin,9,6_9,1980,38975.0,5247,,,,,,,21387.0,17588.0,38975.0,,35053.0,2886.0,703.0,333.0,16493.0,21773.0,709.0,,,,,,,,,,,,,,,38975.0,,,,,,,,,,,
Pahang,6,Rompin,9,6_9,1991,80251.0,5247,7.2,18363.0,15654.0,2709.0,15991.0,5.0,42696.0,37555.0,74994.0,5257.0,69311.0,1970.0,1291.0,2422.0,38118.0,40975.0,1158.0,52478.0,22587.0,28395.0,1251.0,245.0,,70451.0,186.0,1401.0,1181.0,5725,1214.0,1.0,,80251.0,,,,,,,,,,,
Pahang,6,Rompin,9,6_9,2000,102033.0,5247,2.4,24401.0,20990.0,3411.0,21101.0,4.8,54749.0,47284.0,94846.0,7187.0,90794.0,2271.0,1023.0,758.0,41246.0,58998.0,1789.0,60787.0,20251.0,38518.0,1702.0,316.0,,90370.0,275.0,1974.0,939.0,7630,812.0,33.0,,102033.0,,,,,,,,,,,
Pahang,6,Rompin,9,6_9,2010,109848.0,5247,0.7,26241.0,22812.0,3429.0,23021.0,4.7,60254.0,49594.0,100979.0,8869.0,96777.0,2708.0,1082.0,412.0,34425.0,71411.0,4012.0,75423.0,24933.0,46224.0,3646.0,620.0,,93988.0,560.0,2727.0,1115.0,1284,9249.0,925.0,10503.0,99345.0,,,,,,,,,,,
Pahang,6,Rompin,9,6_9,2020,98065.0,5247,-1.1,33471.0,26540.0,6931.0,27110.0,3.6,53497.0,44568.0,89703.0,8362.0,86628.0,1572.0,916.0,587.0,27237.0,66136.0,4692.0,72395.0,23206.0,43327.0,4079.0,1087.0,696.0,80854.0,626.0,1999.0,1206.0,243,13135.0,2.0,10476.0,87589.0,,,,,,,,,,,
Pahang,6,Maran,10,6_10,1970,,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pahang,6,Maran,10,6_10,1980,,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pahang,6,Maran,10,6_10,1991,110264.0,1917,,23135.0,20627.0,2508.0,20923.0,5.2,56609.0,53655.0,108159.0,2105.0,99026.0,4916.0,2316.0,1901.0,50147.0,57987.0,2130.0,76888.0,36079.0,38281.0,2038.0,490.0,,102219.0,283.0,4070.0,2139.0,1356,173.0,,,110264.0,,,,,,,,,,,
Pahang,6,Maran,10,6_10,2000,112606.0,1917,0.2,24438.0,23521.0,917.0,23700.0,4.6,56923.0,55683.0,109966.0,2640.0,103663.0,4500.0,1506.0,297.0,39029.0,70426.0,3151.0,73577.0,26196.0,44057.0,2837.0,487.0,,105262.0,385.0,2680.0,1463.0,2368,430.0,18.0,10864.0,101742.0,,,,,,,,,,,
Pahang,6,Maran,10,6_10,2010,111056.0,1917,-0.1,24810.0,22549.0,2261.0,22891.0,4.5,57530.0,53526.0,106916.0,4140.0,102274.0,3308.0,1181.0,153.0,31288.0,72363.0,7405.0,79768.0,29873.0,44718.0,4612.0,565.0,,104550.0,301.0,3216.0,1184.0,142,1306.0,357.0,18292.0,92764.0,,,,,,,,,,,
Pahang,6,Maran,10,6_10,2020,112330.0,1917,0.1,29766.0,24481.0,5285.0,25147.0,4.3,58711.0,53619.0,107497.0,4833.0,103262.0,2767.0,1131.0,337.0,33827.0,71621.0,6882.0,82116.0,30301.0,44078.0,6139.0,1268.0,330.0,105100.0,299.0,2884.0,1523.0,32,2491.0,1.0,19072.0,93258.0,,,,,,,,,,,
Pahang,6,Bera,11,6_11,1970,,2214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pahang,6,Bera,11,6_11,1980,,2214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pahang,6,Bera,11,6_11,1991,,2214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pahang,6,Bera,11,6_11,2000,77685.0,2214,,18158.0,16812.0,1346.0,16944.0,4.6,40832.0,36853.0,73669.0,4016.0,48401.0,21128.0,3873.0,267.0,28740.0,46764.0,2181.0,48945.0,15271.0,31703.0,1712.0,259.0,,49329.0,530.0,13270.0,3678.0,10468,399.0,11.0,,77685.0,,,,,,,,,,,
Pahang,6,Bera,11,6_11,2010,94105.0,2214,1.9,21118.0,18395.0,2723.0,18506.0,5.1,51434.0,42671.0,86690.0,7415.0,58270.0,23452.0,4620.0,348.0,29436.0,59467.0,5202.0,64669.0,21135.0,39774.0,3387.0,373.0,,59423.0,8676.0,13019.0,4396.0,2899,4336.0,1356.0,12508.0,81597.0,,,,,,,,,,,
Pahang,6,Bera,11,6_11,2020,98137.0,2214,0.4,25667.0,22122.0,3545.0,23378.0,4.2,52441.0,45696.0,91719.0,6418.0,61899.0,25507.0,3838.0,475.0,26725.0,64346.0,7066.0,72772.0,25455.0,40846.0,4287.0,1635.0,549.0,61072.0,1134.0,25279.0,3973.0,823,5853.0,3.0,33244.0,64893.0,,,,,,,,,,,
Pulau Pinang,7,Seberang Perai Tengah,1,7_1,1970,117475.0,238,,,,,,,58512.0,58963.0,117475.0,,45191.0,58309.0,13519.0,456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pulau Pinang,7,Seberang Perai Tengah,1,7_1,1980,161975.0,238,3.2,,,,,,80543.0,81432.0,161975.0,,63461.0,78237.0,19701.0,576.0,59368.0,96511.0,6096.0,,,,,,,,,,,,,,28675.0,133300.0,,,,,,,,,,,
Pulau Pinang,7,Seberang Perai Tengah,1,7_1,1991,236270.0,238,3.8,55429.0,46195.0,9234.0,47739.0,4.9,117673.0,118597.0,234336.0,1934.0,97881.0,107675.0,27532.0,1248.0,76507.0,150879.0,8884.0,183696.0,84423.0,90449.0,7705.0,1119.0,,100299.0,7109.0,71189.0,24253.0,31567,680.0,1045.0,178393.0,57877.0,,,,,,,,,,,
Pulau Pinang,7,Seberang Perai Tengah,1,7_1,2000,294051.0,238,2.2,84444.0,64020.0,20424.0,65502.0,4.4,148006.0,146045.0,279534.0,14517.0,130597.0,116722.0,30998.0,1217.0,83469.0,199011.0,11571.0,210582.0,79523.0,120685.0,9078.0,1296.0,,144231.0,8754.0,82333.0,27837.0,29823,541.0,532.0,234210.0,59841.0,,,,,,,,,,,
Pulau Pinang,7,Seberang Perai Tengah,1,7_1,2010,362820.0,238,2.1,106566.0,88184.0,18382.0,89336.0,3.9,186500.0,176320.0,334153.0,28667.0,168180.0,130057.0,34590.0,1326.0,83587.0,259936.0,19297.0,279233.0,105584.0,158919.0,12590.0,2140.0,,184205.0,8836.0,124145.0,34156.0,8880,328.0,2270.0,341640.0,21180.0,,,,,,,,,,,
Pulau Pinang,7,Seberang Perai Tengah,1,7_1,2020,422990.0,238,1.5,78402.0,52580.0,25822.0,106330.0,3.9,224706.0,198284.0,377594.0,45396.0,186729.0,150640.0,37984.0,2241.0,85834.0,313012.0,24144.0,334970.0,124415.0,179588.0,13810.0,4669.0,12488.0,207103.0,12625.0,143930.0,39024.0,6994,831.0,12483.0,410825.0,12165.0,,,,,,,,,,,
Pulau Pinang,7,Seberang Perai Utara,2,7_2,1970,161524.0,268,,,,,,,81356.0,80168.0,161524.0,,78016.0,65679.0,15986.0,1843.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pulau Pinang,7,Seberang Perai Utara,2,7_2,1980,199449.0,268,2.1,,,,,,99722.0,99727.0,199449.0,,96632.0,78866.0,21937.0,2014.0,74932.0,117098.0,7419.0,,,,,,,,,,,,,,77982.0,121467.0,,,,,,,,,,,
Pulau Pinang,7,Seberang Perai Utara,2,7_2,1991,224647.0,268,1.2,47938.0,42626.0,5312.0,44182.0,5.0,111791.0,112856.0,223480.0,1167.0,120010.0,79477.0,23296.0,697.0,74048.0,140640.0,9959.0,173878.0,79656.0,84286.0,8677.0,1259.0,,121868.0,3436.0,42686.0,20089.0,35264,333.0,394.0,116803.0,107844.0,,,,,,,,,,,
Pulau Pinang,7,Seberang Perai Utara,2,7_2,2000,243938.0,268,0.8,59223.0,50982.0,8241.0,51829.0,4.6,122366.0,121572.0,239368.0,4570.0,141317.0,75970.0,21532.0,549.0,74302.0,158076.0,11560.0,169636.0,59365.0,100035.0,8947.0,1289.0,,146037.0,3141.0,54911.0,19022.0,20227,267.0,333.0,138927.0,105011.0,,,,,,,,,,,
Pulau Pinang,7,Seberang Perai Utara,2,7_2,2010,288692.0,268,1.7,83070.0,67914.0,15156.0,68415.0,4.1,144553.0,144139.0,279296.0,9396.0,169727.0,86483.0,22371.0,715.0,77009.0,193840.0,17843.0,211683.0,73761.0,123355.0,12609.0,1958.0,,175833.0,3780.0,78000.0,20350.0,9425,781.0,523.0,240965.0,47727.0,,,,,,,,,,,
Pulau Pinang,7,Seberang Perai Utara,2,7_2,2020,339095.0,268,1.6,117475.0,101727.0,15748.0,86971.0,3.8,172448.0,166647.0,322729.0,16366.0,203492.0,95615.0,22565.0,1057.0,74308.0,243401.0,21386.0,255269.0,79850.0,149369.0,12492.0,4481.0,9077.0,212750.0,5362.0,90860.0,23298.0,5775,608.0,442.0,289232.0,49863.0,,,,,,,,,,,
Pulau Pinang,7,Seberang Perai Selatan,3,7_3,1970,63626.0,242,,,,,,,31658.0,31968.0,63626.0,,23427.0,29738.0,10408.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pulau Pinang,7,Seberang Perai Selatan,3,7_3,1980,71558.0,242,1.2,,,,,,35148.0,36410.0,71558.0,,25737.0,34639.0,11123.0,59.0,29169.0,39293.0,3096.0,,,,,,,,,,,,,,,71558.0,,,,,,,,,,,
Pulau Pinang,7,Seberang Perai Selatan,3,7_3,1991,84771.0,242,1.7,19479.0,15935.0,3544.0,16383.0,5.1,42142.0,42629.0,84194.0,577.0,31700.0,38612.0,13510.0,372.0,29815.0,51062.0,3894.0,64909.0,29604.0,31829.0,3098.0,378.0,,32704.0,1950.0,25909.0,11668.0,12174,72.0,292.0,39203.0,45568.0,,,,,,,,,,,
Pulau Pinang,7,Seberang Perai Selatan,3,7_3,2000,117722.0,242,3.3,34812.0,25089.0,9723.0,25667.0,4.6,59690.0,58032.0,113872.0,3850.0,44710.0,46840.0,21996.0,326.0,37227.0,75265.0,5230.0,80495.0,27379.0,48371.0,4276.0,469.0,,48182.0,2642.0,35216.0,20047.0,11453,50.0,132.0,77330.0,40392.0,,,,,,,,,,,
Pulau Pinang,7,Seberang Perai Selatan,3,7_3,2010,166685.0,242,3.5,49932.0,38806.0,11126.0,39070.0,4.2,85292.0,81393.0,158741.0,7944.0,66128.0,62410.0,29739.0,464.0,47406.0,110848.0,8431.0,119279.0,39310.0,73248.0,5936.0,785.0,,70438.0,3573.0,55890.0,28000.0,7746,176.0,862.0,137853.0,28832.0,,,,,,,,,,,
Pulau Pinang,7,Seberang Perai Selatan,3,7_3,2020,184007.0,242,1.0,95756.0,85093.0,10663.0,54648.0,3.2,92765.0,91242.0,172525.0,11482.0,76598.0,65314.0,30128.0,485.0,38366.0,137580.0,8061.0,142980.0,36186.0,91742.0,5871.0,1947.0,7234.0,79647.0,3606.0,60669.0,28873.0,3659,330.0,7223.0,164912.0,19095.0,,,,,,,,,,,
Pulau Pinang,7,Timur Laut,4,7_4,1970,369991.0,126,,,,,,,183742.0,186249.0,369991.0,,58737.0,254975.0,47048.0,9231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pulau Pinang,7,Timur Laut,4,7_4,1980,391400.0,126,0.6,,,,,,191773.0,199627.0,391400.0,,74061.0,264189.0,46135.0,7015.0,117534.0,255114.0,18752.0,,,,,,,,,,,,,,321148.0,70252.0,,,,,,,,,,,
Pulau Pinang,7,Timur Laut,4,7_4,1991,395714.0,126,0.1,79069.0,70601.0,8468.0,79467.0,4.7,194420.0,201294.0,384759.0,10955.0,85843.0,256067.0,39878.0,2971.0,95658.0,276328.0,23728.0,326927.0,147540.0,161439.0,16013.0,1935.0,,94477.0,20142.0,186755.0,28922.0,53578,2904.0,1587.0,395687.0,27.0,,,,,,,,,,,
Pulau Pinang,7,Timur Laut,4,7_4,2000,416369.0,126,0.5,131293.0,96254.0,35039.0,100417.0,4.0,200860.0,215509.0,399800.0,16569.0,94444.0,263206.0,39747.0,2403.0,89025.0,300086.0,27258.0,327344.0,126258.0,181372.0,17158.0,2556.0,,107888.0,25268.0,201179.0,31176.0,45649,3923.0,1286.0,416369.0,,,,,,,,,,,,
Pulau Pinang,7,Timur Laut,4,7_4,2010,510996.0,126,2.0,168395.0,137538.0,30857.0,139795.0,3.6,248919.0,262077.0,479319.0,31677.0,109596.0,316172.0,51468.0,2083.0,95294.0,373080.0,42622.0,415702.0,150007.0,243592.0,18552.0,3551.0,,131025.0,27061.0,272607.0,39298.0,34186,3838.0,2981.0,510996.0,,,,,,,,,,,,
Pulau Pinang,7,Timur Laut,4,7_4,2020,556575.0,126,0.9,205559.0,163423.0,42136.0,177231.0,3.1,282432.0,274143.0,503633.0,52942.0,121900.0,324943.0,51520.0,5270.0,99845.0,409301.0,47429.0,444310.0,144389.0,246504.0,20780.0,10770.0,21867.0,154898.0,39865.0,292135.0,42582.0,20320,6775.0,,556575.0,,,,,,,,,,,,
Pulau Pinang,7,Barat Daya,5,7_5,1970,60711.0,175,,,,,,,30339.0,30372.0,60711.0,,31536.0,26622.0,2434.0,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pulau Pinang,7,Barat Daya,5,7_5,1980,76390.0,175,2.3,,,,,,37027.0,39363.0,76390.0,,43285.0,29230.0,3687.0,188.0,26290.0,46765.0,3335.0,,,,,,,,,,,,,,,76390.0,,,,,,,,,,,
Pulau Pinang,7,Barat Daya,5,7_5,1991,122764.0,175,4.7,26453.0,24106.0,2347.0,24892.0,4.9,59989.0,62775.0,121536.0,1228.0,71060.0,41380.0,8614.0,482.0,37173.0,80439.0,5152.0,95980.0,42617.0,48284.0,4351.0,728.0,,72659.0,3642.0,29776.0,7010.0,8803,247.0,222.0,68190.0,54574.0,,,,,,,,,,,
Pulau Pinang,7,Barat Daya,5,7_5,2000,159129.0,175,2.6,45019.0,35060.0,9959.0,36397.0,4.4,78448.0,80681.0,153109.0,6020.0,95255.0,46759.0,10566.0,529.0,45987.0,106381.0,6761.0,113142.0,39688.0,67617.0,5001.0,836.0,,101390.0,4779.0,39473.0,8707.0,4019,294.0,467.0,112335.0,46794.0,,,,,,,,,,,
Pulau Pinang,7,Barat Daya,5,7_5,2010,197131.0,175,2.1,58284.0,49826.0,8458.0,50564.0,3.9,99446.0,97685.0,187044.0,10087.0,114946.0,59706.0,11737.0,655.0,49679.0,137198.0,10254.0,147452.0,48111.0,91666.0,6454.0,1221.0,,120371.0,34839.0,12710.0,10866.0,13999,397.0,3949.0,153104.0,44027.0,,,,,,,,,,,
Pulau Pinang,7,Barat Daya,5,7_5,2020,237738.0,175,1.9,89816.0,68881.0,20935.0,70167.0,3.3,120203.0,117535.0,223393.0,14345.0,127180.0,81850.0,13295.0,1068.0,51432.0,172255.0,14051.0,184761.0,62987.0,111489.0,7293.0,2989.0,3.0,137789.0,13887.0,67214.0,12094.0,5277,1477.0,,188834.0,48904.0,,,,,,,,,,,
Perak,8,Batang Padang,1,8_1,1970,121121.0,1794,,,,,,,61345.0,59776.0,121121.0,,49455.0,47746.0,23723.0,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perak,8,Batang Padang,1,8_1,1980,136473.0,1794,1.2,,,,,,68522.0,67951.0,136473.0,,62148.0,48938.0,25276.0,111.0,56088.0,74557.0,5828.0,,,,,,,,,,,,,,,136473.0,,,,,,,,,,,
